"compound","exposure","spec","margin","bucket","estimate","std.error","p.value","nobs","n_systems","detect_rate","sig"
"PFBS","idw__mil_milfire__25km","cov","detect","A_anydetect",-0.0114065195136661,0.0172088815393067,0.507441054384699,6314,3500,0.452011403230915,""
"PFBS","idw__mil_milfire__25km","cov","tobit","A_anydetect",-0.0577645328519547,0.0342145550713582,0.0913530971368218,6314,3500,0.452011403230915,"*"
"PFHxA","idw__mil_milfire__25km","raw","detect","A_anydetect",0.0841911244367804,0.013469495173471,4.09132010108395e-10,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_milfire__25km","raw","tobit","A_anydetect",0.126649233356551,0.0239797005988295,1.28117513117486e-07,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_milfire__25km","cov","detect","A_anydetect",0.0766126881188481,0.0144904501641701,1.24259978000542e-07,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_milfire__25km","cov","tobit","A_anydetect",0.0910321744158445,0.0279096779376245,0.00110757786117494,6314,3500,0.465473550839405,"***"
"PFPeA","idw__mil_milfire__25km","raw","detect","A_anydetect",0.0913897310736739,0.0119684724630905,2.24296016585411e-14,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_milfire__25km","raw","tobit","A_anydetect",0.1198555960152,0.0250716900524561,1.74846515967296e-06,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_milfire__25km","cov","detect","A_anydetect",0.0776413299821868,0.013255427379501,4.70385513279552e-09,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_milfire__25km","cov","tobit","A_anydetect",0.0599327264934025,0.0276040855715741,0.0299195176654913,6314,3500,0.541019955654102,"**"
"PFBA","idw__mil_milfire__25km","raw","detect","A_anydetect",-0.0955314882027768,0.0154206824699462,5.8276384720119e-10,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_milfire__25km","raw","tobit","A_anydetect",-0.214579848057081,0.03804374012882,1.69709037750748e-08,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_milfire__25km","cov","detect","A_anydetect",-0.0818345615459388,0.0143746228887563,1.24834861819292e-08,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_milfire__25km","cov","tobit","A_anydetect",-0.212849571348921,0.0316428333571307,1.73639811198724e-11,6314,3500,0.432689261957555,"***"
"PFHpA","idw__mil_milfire__25km","raw","detect","A_anydetect",0.0443260852925701,0.0132259853140562,0.000803926976384666,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_milfire__25km","raw","tobit","A_anydetect",0.135726369856203,0.0374874479779063,0.000293941360220366,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_milfire__25km","cov","detect","A_anydetect",0.0340346270375623,0.0164430316331643,0.0384662908160143,6314,3500,0.13588850174216,"**"
"PFHpA","idw__mil_milfire__25km","cov","tobit","A_anydetect",0.105299594805332,0.0471374911616985,0.0254908357440942,6314,3500,0.13588850174216,"**"
"PFOS","idw__mil_milsusp__5km","raw","detect","A_anydetect",0.298021002959824,0.111582569108012,0.00756580380140842,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_milsusp__5km","raw","tobit","A_anydetect",1.19329293493524,0.286132781815224,3.04043163012427e-05,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_milsusp__5km","cov","detect","A_anydetect",0.282642586902536,0.109759105884091,0.0100206058386744,6314,3500,0.360785555907507,"**"
"PFOS","idw__mil_milsusp__5km","cov","tobit","A_anydetect",1.15983569139919,0.279450827027137,3.31879291520097e-05,6314,3500,0.360785555907507,"***"
"PFOA","idw__mil_milsusp__5km","raw","detect","A_anydetect",-0.112062156729434,0.139992352399687,0.423428284921455,6314,3500,0.354450427621159,""
"PFOA","idw__mil_milsusp__5km","raw","tobit","A_anydetect",0.0486750359235,0.355755168009414,0.89117171071468,6314,3500,0.354450427621159,""
"PFOA","idw__mil_milsusp__5km","cov","detect","A_anydetect",-0.224370170408826,0.114086682934831,0.0492219616267504,6314,3500,0.354450427621159,"**"
"PFOA","idw__mil_milsusp__5km","cov","tobit","A_anydetect",-0.174052280713628,0.308820010068006,0.573023470534495,6314,3500,0.354450427621159,""
"PFHxS","idw__mil_milsusp__5km","raw","detect","A_anydetect",0.7577968825845,0.185625749708883,4.45747276783073e-05,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milsusp__5km","raw","tobit","A_anydetect",1.83163394459525,0.365313026007626,5.33445758527364e-07,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milsusp__5km","cov","detect","A_anydetect",0.671733986323515,0.1351676356816,6.70786105886327e-07,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milsusp__5km","cov","tobit","A_anydetect",1.54263500200937,0.266717834534405,7.30441582316166e-09,6314,3500,0.276369971491923,"***"
"PFBS","idw__mil_milsusp__5km","raw","detect","A_anydetect",0.0318334698824338,0.102454899132088,0.756023259946939,6314,3500,0.452011403230915,""
"PFBS","idw__mil_milsusp__5km","raw","tobit","A_anydetect",0.0855745644859039,0.192861183530707,0.657251781936999,6314,3500,0.452011403230915,""
"PFBS","idw__mil_milsusp__5km","cov","detect","A_anydetect",0.0323888005907665,0.114316543625952,0.776927273210697,6314,3500,0.452011403230915,""
"PFBS","idw__mil_milsusp__5km","cov","tobit","A_anydetect",-0.0528947250293655,0.223825574259658,0.813183448883187,6314,3500,0.452011403230915,""
"PFHxA","idw__mil_milsusp__5km","raw","detect","A_anydetect",0.175449019784907,0.0975587838260961,0.0721147742181685,6314,3500,0.465473550839405,"*"
"PFHxA","idw__mil_milsusp__5km","raw","tobit","A_anydetect",0.490397714808322,0.161324586684978,0.00236719531929751,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_milsusp__5km","cov","detect","A_anydetect",0.0670125150399277,0.103819065931417,0.518620016609365,6314,3500,0.465473550839405,""
"PFHxA","idw__mil_milsusp__5km","cov","tobit","A_anydetect",0.20456279321742,0.191265446989625,0.284834074081798,6314,3500,0.465473550839405,""
"PFPeA","idw__mil_milsusp__5km","raw","detect","A_anydetect",0.183206108277262,0.112381658606032,0.103056360499725,6314,3500,0.541019955654102,""
"PFPeA","idw__mil_milsusp__5km","raw","tobit","A_anydetect",0.501639175275411,0.238029990484212,0.0350775466197411,6314,3500,0.541019955654102,"**"
"PFPeA","idw__mil_milsusp__5km","cov","detect","A_anydetect",0.0740816812384556,0.105051068013135,0.480687747343288,6314,3500,0.541019955654102,""
"PFPeA","idw__mil_milsusp__5km","cov","tobit","A_anydetect",0.0784078380154737,0.199735450068063,0.694645635424391,6314,3500,0.541019955654102,""
"PFBA","idw__mil_milsusp__5km","raw","detect","A_anydetect",-0.265057270134177,0.157903743871764,0.0932299701677693,6314,3500,0.432689261957555,"*"
"PFBA","idw__mil_milsusp__5km","raw","tobit","A_anydetect",-0.30611080903724,0.449891355555684,0.496244564761982,6314,3500,0.432689261957555,""
"PFBA","idw__mil_milsusp__5km","cov","detect","A_anydetect",-0.164146887208339,0.0967049514640683,0.0896212528748131,6314,3500,0.432689261957555,"*"
"PFBA","idw__mil_milsusp__5km","cov","tobit","A_anydetect",-0.369769263597021,0.298686468784095,0.215721752442874,6314,3500,0.432689261957555,""
"PFHpA","idw__mil_milsusp__5km","raw","detect","A_anydetect",0.219513897482712,0.0756272169161823,0.00370104959082552,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_milsusp__5km","raw","tobit","A_anydetect",0.788842578233443,0.212886856899424,0.000211011944865469,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_milsusp__5km","cov","detect","A_anydetect",0.105074458410168,0.0744473202278483,0.158128640079083,6314,3500,0.13588850174216,""
"PFHpA","idw__mil_milsusp__5km","cov","tobit","A_anydetect",0.455005889311895,0.251338821765161,0.0702448246974233,6314,3500,0.13588850174216,"*"
"PFOS","idw__mil_milsusp__10km","raw","detect","A_anydetect",0.218293660103693,0.0669003468979511,0.00110252148492931,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_milsusp__10km","raw","tobit","A_anydetect",0.808342794337667,0.172554690311368,2.80562019853062e-06,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_milsusp__10km","cov","detect","A_anydetect",0.222417390771413,0.0649890636514109,0.000620750733048968,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_milsusp__10km","cov","tobit","A_anydetect",0.824925405891814,0.162184700155761,3.65052707792729e-07,6314,3500,0.360785555907507,"***"
"PFOA","idw__mil_milsusp__10km","raw","detect","A_anydetect",0.00421255425731173,0.0918367419099998,0.963413840310284,6314,3500,0.354450427621159,""
"PFOA","idw__mil_milsusp__10km","raw","tobit","A_anydetect",0.139269433191123,0.204079005543238,0.494967718852793,6314,3500,0.354450427621159,""
"PFOA","idw__mil_milsusp__10km","cov","detect","A_anydetect",-0.0615060474526435,0.0676907411845881,0.363543832751913,6314,3500,0.354450427621159,""
"PFOA","idw__mil_milsusp__10km","cov","tobit","A_anydetect",0.0114739894499568,0.161163449118286,0.943242769680033,6314,3500,0.354450427621159,""
"PFHxS","idw__mil_milsusp__10km","raw","detect","A_anydetect",0.429468072163563,0.094946285555136,6.08903091932126e-06,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milsusp__10km","raw","tobit","A_anydetect",1.0138181877749,0.199277251171366,3.62860719188931e-07,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milsusp__10km","cov","detect","A_anydetect",0.398146209410093,0.072674235460793,4.28932899984165e-08,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milsusp__10km","cov","tobit","A_anydetect",0.889043150420075,0.149948731648585,3.04820729097568e-09,6314,3500,0.276369971491923,"***"
"PFBS","idw__mil_milsusp__10km","raw","detect","A_anydetect",0.0256867901523065,0.0559197837936559,0.645982366541238,6314,3500,0.452011403230915,""
"PFBS","idw__mil_milsusp__10km","raw","tobit","A_anydetect",0.0827219486205708,0.104348576632046,0.427925645703567,6314,3500,0.452011403230915,""
"PFBS","idw__mil_milsusp__10km","cov","detect","A_anydetect",0.0491112295430079,0.0631184074249475,0.436521300552287,6314,3500,0.452011403230915,""
"PFBS","idw__mil_milsusp__10km","cov","tobit","A_anydetect",0.0629883076387215,0.124223323520837,0.61211481426707,6314,3500,0.452011403230915,""
"PFHxA","idw__mil_milsusp__10km","raw","detect","A_anydetect",0.123808031210162,0.0517173091255301,0.0166685664674663,6314,3500,0.465473550839405,"**"
"PFHxA","idw__mil_milsusp__10km","raw","tobit","A_anydetect",0.30695758607964,0.0905253370959225,0.000696769356030237,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_milsusp__10km","cov","detect","A_anydetect",0.0698105650384986,0.0572648310499077,0.222812804133768,6314,3500,0.465473550839405,""
"PFHxA","idw__mil_milsusp__10km","cov","tobit","A_anydetect",0.159110011698662,0.104336923970401,0.127268175703864,6314,3500,0.465473550839405,""
"PFPeA","idw__mil_milsusp__10km","raw","detect","A_anydetect",0.13602060417399,0.0560506150506155,0.0152349191330544,6314,3500,0.541019955654102,"**"
"PFPeA","idw__mil_milsusp__10km","raw","tobit","A_anydetect",0.309615278621654,0.120850852726058,0.010408273993156,6314,3500,0.541019955654102,"**"
"PFPeA","idw__mil_milsusp__10km","cov","detect","A_anydetect",0.0731477178038755,0.0564761871319226,0.195252709017395,6314,3500,0.541019955654102,""
"PFPeA","idw__mil_milsusp__10km","cov","tobit","A_anydetect",0.0792679230087506,0.107388632424186,0.460428938277329,6314,3500,0.541019955654102,""
"PFBA","idw__mil_milsusp__10km","raw","detect","A_anydetect",-0.207665646553115,0.0708883805997751,0.00339536545530642,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_milsusp__10km","raw","tobit","A_anydetect",-0.336440811720721,0.214738501861911,0.117173940176421,6314,3500,0.432689261957555,""
"PFBA","idw__mil_milsusp__10km","cov","detect","A_anydetect",-0.151519377065082,0.0524425662679228,0.00386169131557536,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_milsusp__10km","cov","tobit","A_anydetect",-0.353403753538078,0.151432701982995,0.0196096171637313,6314,3500,0.432689261957555,"**"
"PFHpA","idw__mil_milsusp__10km","raw","detect","A_anydetect",0.132300028652054,0.0404321939680588,0.00106734565151885,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_milsusp__10km","raw","tobit","A_anydetect",0.471776499223699,0.114773412889063,3.9479753666926e-05,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_milsusp__10km","cov","detect","A_anydetect",0.0777433162684072,0.0404507963705926,0.05461544617756,6314,3500,0.13588850174216,"*"
"PFHpA","idw__mil_milsusp__10km","cov","tobit","A_anydetect",0.306853441661687,0.130996621814484,0.0191574420431723,6314,3500,0.13588850174216,"**"
"PFOS","idw__mil_milsusp__25km","raw","detect","A_anydetect",0.151249966366422,0.0328692219766327,4.19321824017494e-06,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_milsusp__25km","raw","tobit","A_anydetect",0.492733629885931,0.083583002121208,3.74360293593057e-09,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_milsusp__25km","cov","detect","A_anydetect",0.149136972624447,0.0330164552243802,6.27071604754924e-06,6314,3500,0.360785555907507,"***"
"PFOS","idw__mil_milsusp__25km","cov","tobit","A_anydetect",0.499056904026783,0.0823634064402643,1.36794516138905e-09,6314,3500,0.360785555907507,"***"
"PFOA","idw__mil_milsusp__25km","raw","detect","A_anydetect",0.104835088412729,0.0548280940473947,0.0558673690736093,6314,3500,0.354450427621159,"*"
"PFOA","idw__mil_milsusp__25km","raw","tobit","A_anydetect",0.239900058073258,0.101072847121539,0.0176186675055516,6314,3500,0.354450427621159,"**"
"PFOA","idw__mil_milsusp__25km","cov","detect","A_anydetect",0.0506503039676379,0.0379597538478957,0.182100341547727,6314,3500,0.354450427621159,""
"PFOA","idw__mil_milsusp__25km","cov","tobit","A_anydetect",0.133254137155497,0.0754567762023118,0.0774014733209387,6314,3500,0.354450427621159,"*"
"PFHxS","idw__mil_milsusp__25km","raw","detect","A_anydetect",0.188120277007007,0.0561006697378752,0.000798648972461493,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milsusp__25km","raw","tobit","A_anydetect",0.449640971546563,0.140416251680898,0.00136382103450754,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milsusp__25km","cov","detect","A_anydetect",0.167959132990203,0.0397508161427846,2.38622417445297e-05,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milsusp__25km","cov","tobit","A_anydetect",0.376238508773702,0.0861368022658098,1.25436436883442e-05,6314,3500,0.276369971491923,"***"
"PFBS","idw__mil_milsusp__25km","raw","detect","A_anydetect",0.0219006035836254,0.0303757356984663,0.470915628819637,6314,3500,0.452011403230915,""
"PFBS","idw__mil_milsusp__25km","raw","tobit","A_anydetect",0.0638605227699782,0.0587593557222292,0.277118775993558,6314,3500,0.452011403230915,""
"PFBS","idw__mil_milsusp__25km","cov","detect","A_anydetect",0.0433885793996227,0.0329683820877369,0.188151762597984,6314,3500,0.452011403230915,""
"PFBS","idw__mil_milsusp__25km","cov","tobit","A_anydetect",0.0773928220183284,0.0642310046847407,0.228236592125675,6314,3500,0.452011403230915,""
"PFHxA","idw__mil_milsusp__25km","raw","detect","A_anydetect",0.0868062461453981,0.0283129856282919,0.00216978369453302,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_milsusp__25km","raw","tobit","A_anydetect",0.181000189550772,0.0521300358749547,0.000516422684763646,6314,3500,0.465473550839405,"***"
"PFHxA","idw__mil_milsusp__25km","cov","detect","A_anydetect",0.0613665188203902,0.0302982857833303,0.0428250518378124,6314,3500,0.465473550839405,"**"
"PFHxA","idw__mil_milsusp__25km","cov","tobit","A_anydetect",0.109471441385059,0.0555961494873772,0.0489476734506212,6314,3500,0.465473550839405,"**"
"PFPeA","idw__mil_milsusp__25km","raw","detect","A_anydetect",0.0883402780193781,0.0300109892753918,0.00324421441862937,6314,3500,0.541019955654102,"***"
"PFPeA","idw__mil_milsusp__25km","raw","tobit","A_anydetect",0.152037365188528,0.0642211869175348,0.0179134643567053,6314,3500,0.541019955654102,"**"
"PFPeA","idw__mil_milsusp__25km","cov","detect","A_anydetect",0.0565346057602723,0.0296896883230241,0.0568863287381624,6314,3500,0.541019955654102,"*"
"PFPeA","idw__mil_milsusp__25km","cov","tobit","A_anydetect",0.0433919147428567,0.0581865222769441,0.455825554049541,6314,3500,0.541019955654102,""
"PFBA","idw__mil_milsusp__25km","raw","detect","A_anydetect",-0.204287182894812,0.0321554188829789,2.10993206735181e-10,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_milsusp__25km","raw","tobit","A_anydetect",-0.41131735698347,0.096154912908812,1.88874090286853e-05,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_milsusp__25km","cov","detect","A_anydetect",-0.147785324058625,0.0291805369525999,4.09437205059636e-07,6314,3500,0.432689261957555,"***"
"PFBA","idw__mil_milsusp__25km","cov","tobit","A_anydetect",-0.337615675874859,0.0770419678772147,1.17470329066224e-05,6314,3500,0.432689261957555,"***"
"PFHpA","idw__mil_milsusp__25km","raw","detect","A_anydetect",0.0742358101742415,0.0229552667024627,0.0012209780386086,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_milsusp__25km","raw","tobit","A_anydetect",0.271330762998802,0.0709434787584092,0.000130982069641261,6314,3500,0.13588850174216,"***"
"PFHpA","idw__mil_milsusp__25km","cov","detect","A_anydetect",0.0494581751942165,0.0215244029476711,0.0215747565287965,6314,3500,0.13588850174216,"**"
"PFHpA","idw__mil_milsusp__25km","cov","tobit","A_anydetect",0.194681315767903,0.0714069032638206,0.00640360496722499,6314,3500,0.13588850174216,"***"
"PFOS","idw__mil_milbase__5km","raw","detect","A_anydetect",0.051552164891938,0.0372284701089157,0.166128588375893,6314,3500,0.360785555907507,""
"PFOS","idw__mil_milbase__5km","raw","tobit","A_anydetect",0.20145554218056,0.095926728190978,0.0357202100789953,6314,3500,0.360785555907507,"**"
"PFOS","idw__mil_milbase__5km","cov","detect","A_anydetect",0.0501947605532056,0.0385558984193221,0.192960890797656,6314,3500,0.360785555907507,""
"PFOS","idw__mil_milbase__5km","cov","tobit","A_anydetect",0.207458586448611,0.094756649163258,0.0285690221550228,6314,3500,0.360785555907507,"**"
"PFOA","idw__mil_milbase__5km","raw","detect","A_anydetect",0.0223286412519665,0.0365627229117443,0.541402074861696,6314,3500,0.354450427621159,""
"PFOA","idw__mil_milbase__5km","raw","tobit","A_anydetect",0.0680933486217446,0.0778763382827422,0.381912492190042,6314,3500,0.354450427621159,""
"PFOA","idw__mil_milbase__5km","cov","detect","A_anydetect",-0.00372443938164696,0.0312999077263381,0.905281674551401,6314,3500,0.354450427621159,""
"PFOA","idw__mil_milbase__5km","cov","tobit","A_anydetect",0.0253759996707127,0.0693672388844659,0.714498573679807,6314,3500,0.354450427621159,""
"PFHxS","idw__mil_milbase__5km","raw","detect","A_anydetect",0.14708882511509,0.0560197932185371,0.0086481630316698,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milbase__5km","raw","tobit","A_anydetect",0.423894193525879,0.136445862179938,0.00189198445952747,6314,3500,0.276369971491923,"***"
"PFHxS","idw__mil_milbase__5km","cov","detect","A_anydetect",0.119560769313958,0.0443033976369088,0.00696147198416051,6314,3500,0.276369971491923,"***"
